date,temperature,humidity,luminosity
2019-12-04 15:02:23.310,21.7,32.6,93
2019-12-04 15:02:25.583,21.7,32.6,91
2019-12-04 15:02:27.855,21.8,32.7,88
2019-12-04 15:02:30.132,21.7,32.7,92
2019-12-04 15:02:32.406,21.8,32.8,94
2019-12-04 15:02:34.679,21.7,32.7,95
2019-12-04 15:02:36.956,21.8,32.8,93
2019-12-04 15:02:39.228,21.8,32.8,95
2019-12-04 15:02:41.502,21.8,32.8,96
2019-12-04 15:02:43.779,21.7,32.8,96
2019-12-04 15:02:46.052,21.8,32.9,96
2019-12-04 15:02:48.327,21.8,32.9,95
2019-12-04 15:02:50.602,21.7,32.8,95
2019-12-04 15:02:52.877,21.7,32.8,96
2019-12-04 15:02:55.150,21.7,32.8,96
2019-12-04 15:02:57.427,21.7,32.8,95
2019-12-04 15:02:59.700,21.7,32.8,95
2019-12-04 15:03:01.973,21.7,32.7,96
2019-12-04 15:03:04.250,21.7,32.7,95
2019-12-04 15:03:06.524,21.8,32.8,95
2019-12-04 15:03:08.797,21.7,32.7,96
2019-12-04 15:03:11.074,21.7,32.7,96
2019-12-04 15:03:13.348,21.8,32.8,96
2019-12-04 15:03:15.619,21.7,32.8,96
2019-12-04 15:03:17.897,21.7,32.7,96
2019-12-04 15:03:20.171,21.7,32.7,92
2019-12-04 15:03:22.444,21.7,32.7,95
2019-12-04 15:03:24.722,21.7,32.8,96
2019-12-04 15:03:26.993,21.7,32.7,96
2019-12-04 15:03:29.267,21.7,32.8,96
2019-12-04 15:03:31.543,21.7,32.8,96
2019-12-04 15:03:33.818,21.7,32.7,97
2019-12-04 15:03:36.091,21.7,32.8,97
2019-12-04 15:03:38.367,21.7,32.8,96
2019-12-04 15:03:40.641,21.7,32.8,96
2019-12-04 15:03:42.913,21.7,32.8,96
2019-12-04 15:03:45.190,21.7,32.7,96
2019-12-04 15:03:47.463,21.7,32.7,95
2019-12-04 15:03:49.736,21.7,32.7,95
2019-12-04 15:03:52.014,21.7,32.6,95
2019-12-04 15:03:54.287,21.7,32.6,95
2019-12-04 15:03:56.562,21.7,32.6,95
2019-12-04 15:03:58.839,21.7,32.6,96
2019-12-04 15:04:01.112,21.7,32.6,96
2019-12-04 15:04:03.386,21.6,32.6,96
2019-12-04 15:04:05.661,21.7,32.7,96
2019-12-04 15:04:07.934,21.7,32.7,96
2019-12-04 15:04:10.212,21.7,32.7,96
2019-12-04 15:04:12.486,21.7,32.7,95
2019-12-04 15:04:14.759,21.7,32.7,96
2019-12-04 15:04:17.036,21.7,32.7,96
2019-12-04 15:04:19.307,21.7,32.7,96
2019-12-04 15:04:21.580,21.7,32.7,95
2019-12-04 15:04:23.857,21.6,32.6,95
2019-12-04 15:04:26.131,21.7,32.7,96
2019-12-04 15:04:28.404,21.7,32.7,96
2019-12-04 15:04:30.682,21.7,32.7,96
2019-12-04 15:04:32.954,21.7,32.7,96
2019-12-04 15:04:35.228,21.7,32.7,96
2019-12-04 15:04:37.506,21.7,32.7,96
2019-12-04 15:04:39.778,21.6,32.6,96
2019-12-04 15:04:42.057,21.6,32.6,96
2019-12-04 15:04:44.330,21.7,32.7,96
2019-12-04 15:04:46.602,21.7,32.7,96
2019-12-04 15:04:48.880,21.7,32.7,96
2019-12-04 15:04:51.152,21.7,32.7,97
2019-12-04 15:04:53.427,21.6,32.7,96
2019-12-04 15:04:55.702,21.7,32.8,96
2019-12-04 15:04:57.975,21.7,32.8,96
2019-12-04 15:05:00.250,21.7,32.8,96
2019-12-04 15:05:02.525,21.7,32.8,96
2019-12-04 15:05:04.799,21.7,32.9,96
2019-12-04 15:05:07.072,21.6,32.8,96
2019-12-04 15:05:09.350,21.6,32.8,96
2019-12-04 15:05:11.624,21.7,32.9,94
2019-12-04 15:05:13.895,21.7,32.9,88
2019-12-04 15:05:16.173,21.7,32.9,82
2019-12-04 15:05:18.447,21.6,32.8,94
2019-12-04 15:05:20.720,21.7,32.9,95
2019-12-04 15:05:22.998,21.7,32.9,95
2019-12-04 15:05:25.269,21.7,32.9,95
2019-12-04 15:05:27.543,21.6,32.8,96
2019-12-04 15:05:29.819,21.7,32.9,92
2019-12-04 15:05:32.095,21.7,32.9,95
2019-12-04 15:05:34.367,21.7,32.9,96
2019-12-04 15:05:36.643,21.6,32.8,95
2019-12-04 15:05:38.917,21.7,32.9,96
2019-12-04 15:05:41.191,21.6,32.9,96
2019-12-04 15:05:43.467,21.7,33.0,96
2019-12-04 15:05:45.741,21.7,33.0,96
2019-12-04 15:05:48.014,21.7,33.0,97
2019-12-04 15:05:50.291,21.7,33.1,96
2019-12-04 15:05:52.565,21.7,33.1,96
2019-12-04 15:05:54.840,21.7,33.1,95
2019-12-04 15:05:57.114,21.7,33.1,95
2019-12-04 15:05:59.387,21.6,33.0,94
2019-12-04 15:06:01.664,21.6,33.0,95
2019-12-04 15:06:03.939,21.6,33.0,95
2019-12-04 15:06:06.211,21.7,33.2,95
2019-12-04 15:06:08.488,21.7,33.2,95
2019-12-04 15:06:10.762,21.7,33.2,96
2019-12-04 15:06:13.036,21.6,33.1,96
2019-12-04 15:06:15.313,21.6,33.1,96
2019-12-04 15:06:17.585,21.7,33.2,95
2019-12-04 15:06:19.859,21.7,33.2,95
2019-12-04 15:06:22.136,21.6,33.1,95
2019-12-04 15:06:24.409,21.7,33.3,95
2019-12-04 15:06:26.681,21.7,33.3,96
2019-12-04 15:06:28.959,21.6,33.2,96
2019-12-04 15:06:31.233,21.7,33.3,96
2019-12-04 15:06:33.509,21.7,33.3,95
2019-12-04 15:06:35.783,21.7,33.3,95
2019-12-04 15:06:38.055,21.7,33.3,96
2019-12-04 15:06:40.333,21.6,33.2,96
2019-12-04 15:06:42.607,21.6,33.2,95
2019-12-04 15:06:44.879,21.6,33.2,95
2019-12-04 15:06:47.157,21.7,33.3,96
2019-12-04 15:06:49.430,21.7,33.3,96
2019-12-04 15:06:51.703,21.7,33.3,96
2019-12-04 15:06:53.979,21.7,33.3,96
2019-12-04 15:06:56.253,21.6,33.2,96
2019-12-04 15:06:58.530,21.7,33.3,96
2019-12-04 15:07:00.803,21.7,33.3,96
2019-12-04 15:07:03.076,21.7,33.3,96
2019-12-04 15:07:05.354,21.7,33.3,96
2019-12-04 15:07:07.628,21.7,33.3,96
2019-12-04 15:07:09.899,21.7,33.3,96
2019-12-04 15:07:12.177,21.7,33.3,96
2019-12-04 15:07:14.449,21.7,33.3,96
2019-12-04 15:07:16.728,21.7,33.3,96
2019-12-04 15:07:19.001,21.7,33.3,96
2019-12-04 15:07:21.275,21.7,33.3,96
2019-12-04 15:07:23.551,21.7,33.3,95
2019-12-04 15:07:25.825,21.7,33.4,93
